price,spread,24h_volume,timestamp,currency,exchange
41876.25,0.1000000000058207,2302.1976179,1632864945.4123929,BTC-USD,Kraken
41876.25,0.1000000000058207,2302.06340029,1632865010.308974,BTC-USD,Kraken
41876.25,0.1000000000058207,2300.39289985,1632865073.0653849,BTC-USD,Kraken
41824.95,0.0999999999985448,2310.98465774,1632865135.8245804,BTC-USD,Kraken
41808.850000000006,0.0999999999985448,2309.71418535,1632865199.18318,BTC-USD,Kraken
41811.75,0.1000000000058207,2309.69550245,1632865262.2498956,BTC-USD,Kraken
41805.75,0.1000000000058207,2309.63984975,1632865325.4170456,BTC-USD,Kraken
41811.65,0.0999999999985448,2309.57865389,1632865388.2577608,BTC-USD,Kraken
41824.95,0.0999999999985448,2310.81346636,1632865451.083943,BTC-USD,Kraken
41824.95,0.0999999999985448,2311.31721957,1632865513.9871354,BTC-USD,Kraken
41824.95,0.0999999999985448,2311.27540392,1632865576.7114785,BTC-USD,Kraken
41805.05,0.0999999999985448,2311.25665008,1632865639.2702909,BTC-USD,Kraken
41805.05,0.0999999999985448,2310.89974254,1632865705.243782,BTC-USD,Kraken
41824.95,0.0999999999985448,2310.59376481,1632865768.3751955,BTC-USD,Kraken
41824.95,0.0999999999985448,2309.31579532,1632865831.6150725,BTC-USD,Kraken
41824.95,0.0999999999985448,2307.92606858,1632865894.2712276,BTC-USD,Kraken
41875.05,0.0999999999985448,2307.10031989,1632865960.163306,BTC-USD,Kraken
41875.05,0.0999999999985448,2306.45144455,1632866023.0167742,BTC-USD,Kraken
41875.05,0.0999999999985448,2305.21261483,1632866085.7480853,BTC-USD,Kraken
41820.1,1.1999999999970896,2304.84750148,1632866148.5205855,BTC-USD,Kraken
41805.05,0.0999999999985448,2304.7811942,1632866214.040749,BTC-USD,Kraken
41820.75,0.1000000000058207,2304.81095313,1632866279.8152814,BTC-USD,Kraken
41825.25,0.1000000000058207,2304.25686263,1632866343.2101142,BTC-USD,Kraken
41862.05,0.0999999999985448,2303.52418922,1632866408.2266889,BTC-USD,Kraken
41827.0,1.3999999999941792,2302.85107926,1632866471.2254755,BTC-USD,Kraken
41801.350000000006,0.0999999999985448,2302.76005769,1632866534.524264,BTC-USD,Kraken
41742.95,2.5,2306.00234568,1632866597.481868,BTC-USD,Kraken
41749.95,8.5,2304.60369656,1632866661.7661572,BTC-USD,Kraken
41732.65,0.0999999999985448,2304.55907001,1632866724.5750282,BTC-USD,Kraken
41749.05,0.0999999999985448,2304.56199596,1632866787.268217,BTC-USD,Kraken
41741.45,0.0999999999985448,2302.71841952,1632866850.6766903,BTC-USD,Kraken
41746.15,0.0999999999985448,2302.12989263,1632866913.885302,BTC-USD,Kraken
41756.350000000006,0.0999999999985448,2301.56873065,1632866979.5356622,BTC-USD,Kraken
41759.95,3.2999999999956344,2301.40588547,1632867042.4360635,BTC-USD,Kraken
41752.75,0.1000000000058207,2301.55973486,1632867105.568034,BTC-USD,Kraken
41782.05,2.900000000001455,2301.3003425,1632867170.7925644,BTC-USD,Kraken
41785.25,6.100000000005821,2301.40582304,1632867233.5453858,BTC-USD,Kraken
41791.7,4.400000000001455,2300.71418131,1632867298.9948237,BTC-USD,Kraken
41810.55,0.0999999999985448,2299.23756748,1632867361.7771568,BTC-USD,Kraken
41810.55,0.0999999999985448,2298.26682162,1632867424.826169,BTC-USD,Kraken
41790.45,0.0999999999985448,2298.32990939,1632867487.695811,BTC-USD,Kraken
41768.75,0.1000000000058207,2298.03376916,1632867550.40939,BTC-USD,Kraken
41768.75,0.1000000000058207,2297.98362409,1632867613.3214142,BTC-USD,Kraken
41769.95,0.0999999999985448,2296.53738203,1632867676.2531743,BTC-USD,Kraken
41750.05,0.0999999999985448,2296.65026623,1632867739.6479075,BTC-USD,Kraken
41743.9,1.1999999999970896,2296.03166282,1632867802.8255582,BTC-USD,Kraken
41700.05,0.0999999999985448,2296.57611966,1632867865.846138,BTC-USD,Kraken
41700.05,0.0999999999985448,2297.04362183,1632867928.714447,BTC-USD,Kraken
41704.850000000006,0.0999999999985448,2296.75880678,1632867991.39952,BTC-USD,Kraken
41700.05,0.0999999999985448,2295.05603793,1632868054.1667511,BTC-USD,Kraken
41705.05,0.0999999999985448,2290.24462135,1632868118.8782246,BTC-USD,Kraken
41700.05,0.0999999999985448,2290.24125325,1632868181.7027676,BTC-USD,Kraken
41641.850000000006,0.0999999999985448,2299.82230185,1632868245.9312258,BTC-USD,Kraken
41685.5,6.399999999994179,2301.03674343,1632868308.7309997,BTC-USD,Kraken
41686.65,0.0999999999985448,2300.6551379,1632868371.5004408,BTC-USD,Kraken
41702.15,0.0999999999985448,2301.1301467,1632868434.7980514,BTC-USD,Kraken
41712.65,7.30000000000291,2301.0717278,1632868501.0963683,BTC-USD,Kraken
41723.75,0.1000000000058207,2301.07701768,1632868564.674589,BTC-USD,Kraken
41740.25,0.1000000000058207,2300.88756987,1632868627.5680714,BTC-USD,Kraken
41740.25,0.1000000000058207,2300.83201776,1632868692.5929036,BTC-USD,Kraken
41741.35,2.3000000000029104,2300.93481753,1632868755.889348,BTC-USD,Kraken
41746.2,2.0,2292.59388395,1632868821.117141,BTC-USD,Kraken
41762.95,0.0999999999985448,2291.68523495,1632868884.1600738,BTC-USD,Kraken
41748.75,0.1000000000058207,2292.40100362,1632868947.138744,BTC-USD,Kraken
41748.75,0.1000000000058207,2291.58842855,1632869009.972901,BTC-USD,Kraken
41746.850000000006,0.0999999999985448,2291.17982579,1632869072.6976397,BTC-USD,Kraken
41739.05,0.0999999999985448,2291.40804762,1632869135.48185,BTC-USD,Kraken
41756.85,2.3000000000029104,2290.03938105,1632869198.3125217,BTC-USD,Kraken
41751.25,0.1000000000058207,2289.92682606,1632869261.2821558,BTC-USD,Kraken
41751.25,0.1000000000058207,2289.69756546,1632869326.8437638,BTC-USD,Kraken
41751.25,0.1000000000058207,2290.27021673,1632869389.5749383,BTC-USD,Kraken
41710.05,0.0999999999985448,2290.56468754,1632869453.0885854,BTC-USD,Kraken
41670.05,0.0999999999985448,2290.82003285,1632869515.7695527,BTC-USD,Kraken
41665.25,2.5,2290.10819967,1632869578.4280224,BTC-USD,Kraken
41676.45,0.0999999999985448,2290.0004122,1632869641.8423147,BTC-USD,Kraken
41653.05,0.0999999999985448,2289.95939625,1632869706.743547,BTC-USD,Kraken
41653.05,0.0999999999985448,2289.84653888,1632869769.6032882,BTC-USD,Kraken
41605.3,8.599999999998545,2300.18118326,1632869832.917566,BTC-USD,Kraken
41626.5,3.1999999999970896,2300.01519603,1632869897.924285,BTC-USD,Kraken
41633.05,0.0999999999985448,2299.52500098,1632869960.7615683,BTC-USD,Kraken
41605.850000000006,0.0999999999985448,2299.60410747,1632870023.7840753,BTC-USD,Kraken
41601.95,0.0999999999985448,2299.4017413,1632870086.7925715,BTC-USD,Kraken
41609.15,0.0999999999985448,2296.64291928,1632870150.0317502,BTC-USD,Kraken
41609.25,0.1000000000058207,2296.59791241,1632870216.7817326,BTC-USD,Kraken
41609.25,0.1000000000058207,2296.60270204,1632870282.4968047,BTC-USD,Kraken
41609.25,0.1000000000058207,2294.7461152,1632870347.8392775,BTC-USD,Kraken
41645.6,0.1999999999970896,2295.97991833,1632870410.5662608,BTC-USD,Kraken
41673.75,0.1000000000058207,2295.94027899,1632870473.2397375,BTC-USD,Kraken
41673.75,0.1000000000058207,2296.19569527,1632870535.9579823,BTC-USD,Kraken
41694.8,1.5999999999985448,2296.08264158,1632870601.5162528,BTC-USD,Kraken
41692.75,0.1000000000058207,2296.81722035,1632870664.5987704,BTC-USD,Kraken
41689.05,0.0999999999985448,2296.69107695,1632870727.387215,BTC-USD,Kraken
41673.350000000006,0.0999999999985448,2296.65237568,1632870793.0823526,BTC-USD,Kraken
41605.15,0.0999999999985448,2296.65563701,1632870855.844132,BTC-USD,Kraken
41575.65,1.3000000000029104,2301.04014713,1632870918.9109294,BTC-USD,Kraken
41510.05,0.0999999999985448,2312.69200022,1632870984.3161812,BTC-USD,Kraken
41514.05,0.0999999999985448,2322.40118925,1632871047.1053677,BTC-USD,Kraken
41508.2,4.200000000004366,2322.41174335,1632871112.5981753,BTC-USD,Kraken
41533.350000000006,4.900000000001455,2317.29636011,1632871175.260976,BTC-USD,Kraken
41536.95,4.700000000004366,2317.0930909,1632871240.916648,BTC-USD,Kraken
41549.25,0.1000000000058207,2317.09310644,1632871304.05347,BTC-USD,Kraken
41556.05,0.0999999999985448,2296.54866802,1632871367.1578617,BTC-USD,Kraken
41552.55,0.0999999999985448,2261.90234792,1632871430.6147032,BTC-USD,Kraken
41552.55,0.0999999999985448,2261.1612379,1632871493.3344955,BTC-USD,Kraken
41552.55,0.0999999999985448,2260.41009148,1632871555.9900658,BTC-USD,Kraken
41552.55,0.0999999999985448,2260.10282,1632871618.6983483,BTC-USD,Kraken
41552.55,0.0999999999985448,2252.4524524,1632871681.884047,BTC-USD,Kraken
41552.55,0.0999999999985448,2251.10653173,1632871745.1679509,BTC-USD,Kraken
41552.55,0.0999999999985448,2184.27028899,1632871810.816277,BTC-USD,Kraken
41500.05,0.0999999999985448,2183.34786059,1632871873.657876,BTC-USD,Kraken
41500.05,0.0999999999985448,2178.26900172,1632871936.5379665,BTC-USD,Kraken
41503.850000000006,0.0999999999985448,2177.11166058,1632871999.3783047,BTC-USD,Kraken
41431.95,0.0999999999985448,2189.73661762,1632872062.0766068,BTC-USD,Kraken
41425.25,1.8999999999941792,2188.63773707,1632872125.21422,BTC-USD,Kraken
41401.25,0.1000000000058207,2189.04504464,1632872187.8863149,BTC-USD,Kraken
41361.95,0.0999999999985448,2200.3113064,1632872250.610611,BTC-USD,Kraken
41357.35,1.3000000000029104,2200.28382327,1632872313.8605194,BTC-USD,Kraken
41336.05,0.0999999999985448,2135.38677915,1632872376.5875523,BTC-USD,Kraken
41333.05,0.0999999999985448,2132.73286851,1632872439.4681509,BTC-USD,Kraken
41333.75,0.1000000000058207,2125.11948972,1632872502.3801467,BTC-USD,Kraken
41285.45,0.0999999999985448,2125.65105923,1632872565.097074,BTC-USD,Kraken
40927.25,10.69999999999709,2212.20975104,1632872627.9959185,BTC-USD,Kraken
40981.55,21.099999999998545,2261.68555193,1632872703.4289875,BTC-USD,Kraken
41051.100000000006,27.40000000000145,2243.83194099,1632872766.2622054,BTC-USD,Kraken
41013.05,0.0999999999985448,2242.45949669,1632872829.0447986,BTC-USD,Kraken
40965.350000000006,0.0999999999985448,2221.58001967,1632872895.0379827,BTC-USD,Kraken
41002.75,14.89999999999418,2221.1997172,1632872958.2525458,BTC-USD,Kraken
40925.9,3.1999999999970896,2220.84590185,1632873020.976828,BTC-USD,Kraken
40917.8,5.599999999998545,2239.31660013,1632873086.742272,BTC-USD,Kraken
40938.1,4.80000000000291,2224.6096401,1632873149.6947925,BTC-USD,Kraken
41026.600000000006,0.4000000000014552,2224.75338013,1632873212.4529345,BTC-USD,Kraken
41012.0,1.6000000000058208,2227.18701669,1632873275.2120104,BTC-USD,Kraken
41014.05,9.099999999998545,2226.4565268,1632873337.9661546,BTC-USD,Kraken
41022.15,0.0999999999985448,2227.29286114,1632873400.8587108,BTC-USD,Kraken
41009.45,0.0999999999985448,2232.28953427,1632873463.5857174,BTC-USD,Kraken
40996.350000000006,0.0999999999985448,2231.51499647,1632873529.6843982,BTC-USD,Kraken
41057.65,0.0999999999985448,2231.69865921,1632873592.4259646,BTC-USD,Kraken
40994.25,0.8999999999941792,2238.347601,1632873657.3653631,BTC-USD,Kraken
41048.75,0.1000000000058207,2241.55413857,1632873720.1490417,BTC-USD,Kraken
41058.75,0.1000000000058207,2246.40462743,1632873785.8464928,BTC-USD,Kraken
41070.15,7.69999999999709,2248.69437144,1632873848.5172818,BTC-USD,Kraken
41134.65,0.0999999999985448,2236.33019193,1632873914.276618,BTC-USD,Kraken
41166.15,0.0999999999985448,2235.47695252,1632873978.6169636,BTC-USD,Kraken
41184.3,4.200000000004366,2248.32523939,1632874041.6794329,BTC-USD,Kraken
41150.05,0.0999999999985448,2245.74995573,1632874105.216221,BTC-USD,Kraken
41163.75,0.1000000000058207,2245.18895575,1632874170.1399426,BTC-USD,Kraken
41101.25,0.1000000000058207,2245.93932467,1632874234.8338702,BTC-USD,Kraken
41030.600000000006,11.599999999998545,2246.24665504,1632874297.5192344,BTC-USD,Kraken
41016.15,0.0999999999985448,2246.13016961,1632874360.7274275,BTC-USD,Kraken
40916.15,0.0999999999985448,2256.55344398,1632874423.5107973,BTC-USD,Kraken
40909.15,0.0999999999985448,2263.2435372,1632874486.758032,BTC-USD,Kraken
40820.95,17.299999999995634,2271.85803536,1632874549.3453505,BTC-USD,Kraken
40861.65,5.30000000000291,2272.58796573,1632874612.265086,BTC-USD,Kraken
40864.55,0.0999999999985448,2271.01013485,1632874677.9033792,BTC-USD,Kraken
40909.05,0.0999999999985448,2271.06205578,1632874740.6281786,BTC-USD,Kraken
40859.95,0.0999999999985448,2270.76517479,1632874803.9701335,BTC-USD,Kraken
40880.2,4.599999999998545,2273.28689364,1632874866.8110733,BTC-USD,Kraken
40957.15,3.5,2272.73171297,1632874929.7708445,BTC-USD,Kraken
40999.95,0.0999999999985448,2276.07187871,1632874992.6121538,BTC-USD,Kraken
41002.65,0.0999999999985448,2275.14261765,1632875055.5829892,BTC-USD,Kraken
41010.75,2.3000000000029104,2274.11449592,1632875118.8076842,BTC-USD,Kraken
41064.65,14.30000000000291,2271.17720437,1632875184.0179346,BTC-USD,Kraken
41073.95,0.0999999999985448,2267.98274193,1632875246.8455582,BTC-USD,Kraken
41218.350000000006,0.0999999999985448,2267.7061741,1632875310.188452,BTC-USD,Kraken
41393.15,0.0999999999985448,2273.05139073,1632875372.9847703,BTC-USD,Kraken
41311.3,6.200000000004366,2278.22713812,1632875437.9453845,BTC-USD,Kraken
41408.350000000006,10.900000000001455,2281.16082405,1632875500.7236435,BTC-USD,Kraken
41476.15,0.0999999999985448,2281.07905239,1632875564.1913784,BTC-USD,Kraken
41499.75,0.1000000000058207,2279.88483399,1632875627.0367062,BTC-USD,Kraken
41536.4,0.4000000000014552,2279.92577596,1632875690.263671,BTC-USD,Kraken
41596.850000000006,0.0999999999985448,2280.2113451,1632875753.5482624,BTC-USD,Kraken
41549.95,0.0999999999985448,2281.4913893,1632875816.569461,BTC-USD,Kraken
41573.75,0.1000000000058207,2279.27261116,1632875879.788249,BTC-USD,Kraken
41697.5,2.1999999999970896,2281.90705654,1632875945.0946896,BTC-USD,Kraken
41694.3,11.400000000001455,2282.07816289,1632876007.810167,BTC-USD,Kraken
41626.25,0.1000000000058207,2281.80918834,1632876070.5872068,BTC-USD,Kraken
41578.350000000006,4.099999999998545,2281.14477274,1632876134.1680317,BTC-USD,Kraken
41628.350000000006,16.900000000001455,2286.7765635,1632876198.4314024,BTC-USD,Kraken
41602.2,0.7999999999956344,2286.8678415,1632876261.1728573,BTC-USD,Kraken
41604.45,0.0999999999985448,2287.87486807,1632876324.0674405,BTC-USD,Kraken
41604.45,0.0999999999985448,2284.42136352,1632876387.5156014,BTC-USD,Kraken
41549.75,0.1000000000058207,2284.46207671,1632876450.421,BTC-USD,Kraken
41524.25,2.5,2287.19558916,1632876513.4339414,BTC-USD,Kraken
41476.45,5.099999999998545,2288.25929997,1632876579.5843906,BTC-USD,Kraken
41423.25,3.5,2290.28427151,1632876645.539504,BTC-USD,Kraken
41443.75,8.10000000000582,2293.90225202,1632876708.2313452,BTC-USD,Kraken
41449.850000000006,0.0999999999985448,2293.8829349,1632876771.234177,BTC-USD,Kraken
41558.350000000006,7.099999999998545,2295.97650141,1632876834.0711467,BTC-USD,Kraken
41587.8,9.599999999998545,2295.58742203,1632876896.6838229,BTC-USD,Kraken
41598.75,0.1000000000058207,2295.68113306,1632876962.160611,BTC-USD,Kraken
41610.15,0.0999999999985448,2293.3126946,1632877025.0712118,BTC-USD,Kraken
41614.45,2.7000000000043656,2299.32157759,1632877087.810182,BTC-USD,Kraken
41598.75,0.1000000000058207,2300.09686746,1632877152.7878473,BTC-USD,Kraken
41623.75,0.1000000000058207,2300.169803,1632877216.0196393,BTC-USD,Kraken
41561.15,1.6999999999970896,2299.25167524,1632877282.3951664,BTC-USD,Kraken
41552.9,3.8000000000029104,2298.96170137,1632877345.8256564,BTC-USD,Kraken
41609.95,0.0999999999985448,2298.83507001,1632877409.7972188,BTC-USD,Kraken
41622.05,0.0999999999985448,2297.96356214,1632877472.5914354,BTC-USD,Kraken
41622.05,0.0999999999985448,2295.0027131,1632877535.536591,BTC-USD,Kraken
41576.25,0.1000000000058207,2295.11723622,1632877598.4194367,BTC-USD,Kraken
41633.0,2.1999999999970896,2294.78040128,1632877661.646027,BTC-USD,Kraken
41666.85,1.6999999999970896,2297.49536507,1632877725.0705888,BTC-USD,Kraken
41682.15,0.0999999999985448,2297.50367714,1632877788.0303175,BTC-USD,Kraken
41690.05,0.0999999999985448,2299.40562567,1632877850.8187976,BTC-USD,Kraken
41699.75,0.1000000000058207,2299.27998858,1632877913.559727,BTC-USD,Kraken
41728.05,0.0999999999985448,2299.29204505,1632877976.667844,BTC-USD,Kraken
41743.75,0.1000000000058207,2300.07103638,1632878043.7042117,BTC-USD,Kraken
41756.350000000006,5.099999999998545,2300.31573055,1632878106.6140146,BTC-USD,Kraken
41751.25,0.1000000000058207,2300.83763896,1632878169.3323133,BTC-USD,Kraken
41726.25,0.1000000000058207,2301.03737062,1632878232.1243455,BTC-USD,Kraken
41726.600000000006,0.5999999999985448,2300.97401002,1632878294.85587,BTC-USD,Kraken
41719.95,0.0999999999985448,2302.92289265,1632878357.4788144,BTC-USD,Kraken
41748.05,9.900000000001455,2304.59963779,1632878420.2673774,BTC-USD,Kraken
41740.15,0.0999999999985448,2304.76111691,1632878488.5836594,BTC-USD,Kraken
41822.65,0.0999999999985448,2308.81698043,1632878554.9552157,BTC-USD,Kraken
41777.45,0.0999999999985448,2308.73586644,1632878621.5629022,BTC-USD,Kraken
41783.55,0.0999999999985448,2309.07484865,1632878686.2734566,BTC-USD,Kraken
41710.15,0.0999999999985448,2312.94736284,1632878749.4982626,BTC-USD,Kraken
41714.65,0.9000000000014552,2314.64416782,1632878812.5987604,BTC-USD,Kraken
41701.45,0.5,2314.38084613,1632878875.4712794,BTC-USD,Kraken
41701.350000000006,0.0999999999985448,2313.09393428,1632878938.604366,BTC-USD,Kraken
41695.95,0.0999999999985448,2308.37756344,1632879001.5948236,BTC-USD,Kraken
41601.25,0.1000000000058207,2308.61799618,1632879065.0905209,BTC-USD,Kraken
41558.35,1.5,2309.13734868,1632879127.8787982,BTC-USD,Kraken
41526.25,0.1000000000058207,2309.11710933,1632879190.9498107,BTC-USD,Kraken
41490.05,0.0999999999985448,2308.57088751,1632879253.6564436,BTC-USD,Kraken
41489.05,0.0999999999985448,2308.75800012,1632879316.5037353,BTC-USD,Kraken
41437.95,0.0999999999985448,2308.89744792,1632879379.6899269,BTC-USD,Kraken
41414.850000000006,0.0999999999985448,2307.97240723,1632879442.577263,BTC-USD,Kraken
41367.45,0.0999999999985448,2316.69907887,1632879505.251858,BTC-USD,Kraken
41367.45,0.0999999999985448,2298.49381772,1632879568.716107,BTC-USD,Kraken
41398.75,0.1000000000058207,2298.63824097,1632879631.5370762,BTC-USD,Kraken
41411.65,2.099999999998545,2299.46229584,1632879697.5013852,BTC-USD,Kraken
41455.45,5.700000000004366,2301.08362532,1632879760.5180013,BTC-USD,Kraken
41464.15,0.0999999999985448,2301.06739775,1632879823.362667,BTC-USD,Kraken
41439.45,0.0999999999985448,2300.35507889,1632879886.0312345,BTC-USD,Kraken
41419.2,4.599999999998545,2301.98924984,1632879948.7480116,BTC-USD,Kraken
41461.85,5.5,2297.93232961,1632880012.1020763,BTC-USD,Kraken
41457.350000000006,0.0999999999985448,2297.94694727,1632880074.8774724,BTC-USD,Kraken
41468.55,0.0999999999985448,2297.94286122,1632880137.5927043,BTC-USD,Kraken
41485.7,6.200000000004366,2298.00377993,1632880203.8494413,BTC-USD,Kraken
41468.75,0.1000000000058207,2298.22475843,1632880267.4918995,BTC-USD,Kraken
41451.25,0.1000000000058207,2298.41395827,1632880333.6166685,BTC-USD,Kraken
41451.25,0.1000000000058207,2298.44059443,1632880397.0252814,BTC-USD,Kraken
41449.95,0.0999999999985448,2298.34997886,1632880459.7025983,BTC-USD,Kraken
41449.95,0.0999999999985448,2297.42982024,1632880525.743528,BTC-USD,Kraken
41449.95,0.0999999999985448,2295.58474094,1632880591.5785892,BTC-USD,Kraken
41498.75,0.1000000000058207,2293.32712541,1632880654.851083,BTC-USD,Kraken
41523.350000000006,0.0999999999985448,2293.40656153,1632880717.5198443,BTC-USD,Kraken
41548.75,0.1000000000058207,2291.35176289,1632880780.0576582,BTC-USD,Kraken
41568.75,0.1000000000058207,2290.53305969,1632880842.8647711,BTC-USD,Kraken
41575.55,0.0999999999985448,2282.78656271,1632880905.6007977,BTC-USD,Kraken
41589.95,0.0999999999985448,2278.97045623,1632880971.240361,BTC-USD,Kraken
41589.95,0.0999999999985448,2278.80523508,1632881033.981286,BTC-USD,Kraken
41617.05,0.0999999999985448,2278.64548676,1632881100.1744835,BTC-USD,Kraken
41641.45,0.0999999999985448,2278.62017353,1632881162.9659848,BTC-USD,Kraken
41657.25,0.1000000000058207,2278.32098865,1632881226.2546284,BTC-USD,Kraken
41738.55,0.0999999999985448,2282.02319028,1632881288.9603517,BTC-USD,Kraken
41775.75,0.1000000000058207,2285.01584414,1632881351.8851664,BTC-USD,Kraken
41730.05,0.0999999999985448,2285.05584485,1632881414.6742687,BTC-USD,Kraken
41701.25,0.1000000000058207,2286.535601,1632881477.6892862,BTC-USD,Kraken
41692.25,0.1000000000058207,2286.15560579,1632881540.4273088,BTC-USD,Kraken
41651.25,0.1000000000058207,2286.17736706,1632881603.4783735,BTC-USD,Kraken
41650.05,0.0999999999985448,2286.23481803,1632881666.1525683,BTC-USD,Kraken
41641.95,0.0999999999985448,2286.61077094,1632881729.211124,BTC-USD,Kraken
41673.75,0.1000000000058207,2286.13073784,1632881791.767988,BTC-USD,Kraken
41686.25,0.1000000000058207,2284.72339556,1632881855.1717052,BTC-USD,Kraken
41736.5,5.600000000005821,2285.85452893,1632881918.2498248,BTC-USD,Kraken
41762.5,2.3999999999941792,2285.54610064,1632881981.151458,BTC-USD,Kraken
41709.25,0.1000000000058207,2285.53596195,1632882043.9251845,BTC-USD,Kraken
41707.5,5.0,2281.49209944,1632882106.6443908,BTC-USD,Kraken
41707.15,5.900000000001455,2282.65473106,1632882171.9619334,BTC-USD,Kraken
41707.95,0.0999999999985448,2281.35480146,1632882235.122298,BTC-USD,Kraken
41704.25,0.1000000000058207,2281.53069009,1632882298.4334996,BTC-USD,Kraken
41707.95,0.0999999999985448,2281.75418841,1632882364.4055305,BTC-USD,Kraken
41773.75,0.1000000000058207,2281.55013399,1632882429.294843,BTC-USD,Kraken
41773.75,0.1000000000058207,2281.59217446,1632882493.645138,BTC-USD,Kraken
41817.95,0.0999999999985448,2280.0733833,1632882556.710821,BTC-USD,Kraken
41859.95,0.0999999999985448,2280.12320394,1632882619.7068565,BTC-USD,Kraken
41835.35,5.69999999999709,2280.3803381,1632882682.3757956,BTC-USD,Kraken
41772.9,6.80000000000291,2280.60032985,1632882745.162496,BTC-USD,Kraken
41771.7,3.2000000000043656,2278.71920194,1632882808.4658854,BTC-USD,Kraken
41756.0,0.6000000000058208,2276.70497676,1632882871.2372465,BTC-USD,Kraken
41711.15,0.0999999999985448,2275.65466139,1632882934.9121158,BTC-USD,Kraken
41761.45,3.2999999999956344,2274.35578618,1632882997.706322,BTC-USD,Kraken
41763.25,0.1000000000058207,2274.08369554,1632883060.9411063,BTC-USD,Kraken
41751.25,0.1000000000058207,2273.87583866,1632883126.9121864,BTC-USD,Kraken
41752.2,2.0,2274.29873285,1632883192.8361566,BTC-USD,Kraken
41747.25,0.1000000000058207,2274.61602147,1632883256.2201624,BTC-USD,Kraken
41823.75,0.1000000000058207,2275.88364945,1632883319.1457553,BTC-USD,Kraken
41824.95,0.0999999999985448,2276.08927919,1632883382.617839,BTC-USD,Kraken
41824.25,1.1000000000058208,2276.09683143,1632883445.6856322,BTC-USD,Kraken
41801.25,0.1000000000058207,2272.10995621,1632883508.4002185,BTC-USD,Kraken
41751.25,0.1000000000058207,2272.12237647,1632883571.3134756,BTC-USD,Kraken
41764.65,0.6999999999970896,2272.37164951,1632883635.8797567,BTC-USD,Kraken
41751.25,0.1000000000058207,2272.19417418,1632883698.5046177,BTC-USD,Kraken
41751.25,0.1000000000058207,2271.29367735,1632883761.338645,BTC-USD,Kraken
41762.95,0.0999999999985448,2269.40121876,1632883824.179429,BTC-USD,Kraken
41762.95,0.0999999999985448,2268.57473598,1632883886.9086795,BTC-USD,Kraken
41798.75,0.1000000000058207,2268.60414214,1632883949.7974207,BTC-USD,Kraken
41798.75,0.1000000000058207,2268.54160674,1632884012.5255313,BTC-USD,Kraken
41804.9,3.400000000001455,2268.95214728,1632884075.0745096,BTC-USD,Kraken
41765.75,0.1000000000058207,2269.33830065,1632884138.416809,BTC-USD,Kraken
41756.4,2.599999999998545,2266.24863933,1632884203.8536184,BTC-USD,Kraken
41751.25,0.1000000000058207,2266.27162125,1632884269.6534493,BTC-USD,Kraken
41751.25,0.1000000000058207,2266.28018905,1632884333.022329,BTC-USD,Kraken
41705.85,2.6999999999970896,2267.74782372,1632884396.2274847,BTC-USD,Kraken
41737.15,0.0999999999985448,2267.77551872,1632884459.3876977,BTC-USD,Kraken
41701.25,0.1000000000058207,2268.03816847,1632884524.2894497,BTC-USD,Kraken
41701.25,0.1000000000058207,2268.03810243,1632884587.033593,BTC-USD,Kraken
41700.05,0.0999999999985448,2268.01442306,1632884649.8297496,BTC-USD,Kraken
41654.05,0.0999999999985448,2268.06042937,1632884715.5543046,BTC-USD,Kraken
41667.4,3.1999999999970896,2268.30785138,1632884778.3912988,BTC-USD,Kraken
41680.75,0.1000000000058207,2268.16493408,1632884842.278726,BTC-USD,Kraken
41713.25,0.1000000000058207,2268.03032573,1632884905.7119987,BTC-USD,Kraken
41672.5,4.19999999999709,2268.32188197,1632884968.387106,BTC-USD,Kraken
41691.95,4.900000000001455,2268.32149112,1632885034.5164013,BTC-USD,Kraken
41719.95,0.0999999999985448,2268.3286183,1632885100.158563,BTC-USD,Kraken
41713.55,0.0999999999985448,2268.54434213,1632885163.093232,BTC-USD,Kraken
41713.55,0.0999999999985448,2268.49061054,1632885226.1428597,BTC-USD,Kraken
41773.75,0.1000000000058207,2270.11605165,1632885289.3802624,BTC-USD,Kraken
41792.15,0.0999999999985448,2268.04926846,1632885354.6829977,BTC-USD,Kraken
41769.25,0.1000000000058207,2268.15398779,1632885417.3545246,BTC-USD,Kraken
41754.45,0.0999999999985448,2266.05778985,1632885480.8216496,BTC-USD,Kraken
41726.25,0.1000000000058207,2266.08660832,1632885543.9890945,BTC-USD,Kraken
41726.25,0.1000000000058207,2265.89588968,1632885607.182939,BTC-USD,Kraken
41769.05,0.0999999999985448,2269.95791626,1632885670.005062,BTC-USD,Kraken
41776.55,0.0999999999985448,2265.83349847,1632885733.1265829,BTC-USD,Kraken
41778.25,0.1000000000058207,2266.1110889,1632885795.913268,BTC-USD,Kraken
41726.25,0.1000000000058207,2249.95191132,1632885859.2809494,BTC-USD,Kraken
41726.05,0.0999999999985448,2249.46126171,1632885922.0475788,BTC-USD,Kraken
41748.75,0.1000000000058207,2244.97033638,1632885984.821349,BTC-USD,Kraken
41739.45,0.0999999999985448,2244.92882455,1632886047.6498573,BTC-USD,Kraken
41741.55,0.0999999999985448,2246.54242677,1632886110.3787742,BTC-USD,Kraken
41741.55,0.0999999999985448,2250.06905592,1632886173.327365,BTC-USD,Kraken
